,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,years_since_reform,reform,years_since_construction,mean_price_zipcode,option_buy
3152,16277,2938100005,2014-08-29,264950.0,3,1.5,1370,10115,1.0,Não,Não,4,0,1957,0,98022,47.2027,-122.0,2014,0,Não,57,279500.0,buy
3153,16278,796000235,2015-04-01,209950.0,2,1.0,1050,6250,1.0,Não,Não,4,210,1943,0,98168,47.5024,-122.333,2015,0,Não,72,235000.0,buy
3154,16287,3668000500,2014-12-22,260000.0,3,2.25,1950,9600,1.0,Não,Não,4,750,1987,0,98092,47.2762,-122.148,2014,0,Não,27,309780.0,buy
3155,16290,6163901061,2014-12-11,329000.0,4,2.0,1190,7877,1.5,Não,Não,5,0,1946,0,98155,47.7538,-122.322,2014,0,Não,68,375000.0,buy
3156,16293,5037300130,2015-05-04,672500.0,3,1.75,1580,5750,1.0,Não,Não,4,250,1947,0,98199,47.6339,-122.392,2015,0,Não,68,689800.0,buy
3157,16297,9346900170,2014-09-22,615000.0,4,2.25,2330,7020,1.0,Não,Não,4,880,1973,0,98006,47.562,-122.139,2014,0,Não,41,760184.5,buy
3158,16300,687600010,2014-08-05,753000.0,4,1.75,2160,39430,1.0,Não,Não,4,500,1974,0,98005,47.6378,-122.185,2014,0,Não,40,765475.0,buy
3159,16312,1788700185,2015-03-06,198500.0,2,1.0,1050,9600,1.0,Não,Não,4,0,1959,0,98023,47.3274,-122.346,2015,0,Não,56,268450.0,buy
3160,16314,8835210480,2014-07-10,336500.0,3,2.25,1420,3433,2.0,Não,Não,4,0,1981,0,98034,47.7245,-122.163,2014,0,Não,33,445950.0,buy
3161,16315,844000225,2015-02-11,267000.0,3,2.5,1690,10336,2.0,Não,Não,4,0,1989,0,98010,47.311,-122.003,2015,0,Não,26,359999.5,buy
3162,16320,7418700050,2014-05-28,299000.0,3,1.0,1390,9624,1.5,Não,Não,4,0,1954,0,98155,47.7758,-122.301,2014,0,Não,60,375000.0,buy
3163,16326,5557800010,2014-06-23,261350.0,3,1.75,1390,18200,1.0,Não,Não,4,0,1962,0,98023,47.3208,-122.337,2014,0,Não,52,268450.0,buy
3164,16329,7984400005,2014-06-26,253500.0,3,1.0,1640,12384,1.0,Não,Não,4,550,1954,0,98003,47.3256,-122.298,2014,0,Não,60,267475.0,buy
3165,16331,3211000170,2014-09-22,255000.0,4,2.5,1580,7800,1.0,Não,Não,4,0,1959,0,98059,47.481,-122.163,2014,0,Não,55,435000.0,buy
3166,16336,1214000050,2014-10-20,350000.0,3,1.75,2130,7500,1.0,Não,Não,4,1040,1956,0,98166,47.4593,-122.343,2014,0,Não,58,390000.0,buy
3167,16340,6146600170,2014-07-03,100000.0,2,0.75,660,5240,1.0,Não,Não,4,0,1912,0,98032,47.3881,-122.234,2014,0,Não,102,249000.0,buy
3168,16353,1450000050,2015-05-01,201000.0,3,1.0,900,7576,1.0,Não,Não,4,0,1959,0,98002,47.2881,-122.22,2015,0,Não,56,235000.0,buy
3169,16356,7116000225,2015-02-20,190000.0,3,1.0,1510,8760,1.0,Não,Não,4,0,1946,0,98002,47.3015,-122.216,2015,0,Não,69,235000.0,buy
3170,16365,4338800500,2014-10-14,262500.0,3,2.0,1130,7200,1.0,Não,Não,4,0,1944,0,98166,47.4779,-122.342,2014,0,Não,70,390000.0,buy
3171,16367,3512100050,2015-02-24,139000.0,4,1.5,1410,10648,1.0,Não,Não,4,0,1966,0,98030,47.3736,-122.188,2015,0,Não,49,282255.0,buy
3172,16368,6633900050,2014-08-26,575000.0,3,2.5,1750,4797,2.0,Não,Não,4,0,1991,0,98033,47.6954,-122.199,2014,0,Não,23,678350.0,buy
3173,16371,4168100130,2015-03-10,230000.0,3,1.0,1380,10112,1.0,Não,Não,4,440,1963,0,98023,47.3196,-122.351,2015,0,Não,52,268450.0,buy
3174,16379,9150100020,2015-02-11,189000.0,3,1.0,1380,7282,1.5,Não,Não,5,0,1915,0,98002,47.3006,-122.223,2015,0,Não,100,235000.0,buy
3175,16385,9533100080,2014-08-20,781000.0,3,1.5,1290,8175,1.0,Não,Não,4,470,1952,0,98004,47.6296,-122.205,2014,0,Não,62,1150000.0,buy
3176,16393,7785000130,2015-03-30,926250.0,4,1.75,2390,17717,1.0,Não,Não,4,0,1964,0,98040,47.5755,-122.218,2015,0,Não,51,993750.0,buy
3177,16394,2968800825,2015-03-23,300000.0,3,1.75,1450,7620,1.0,Não,Não,4,400,1955,0,98166,47.4569,-122.354,2015,0,Não,60,390000.0,buy
3178,16395,7199330480,2014-07-21,361500.0,3,1.75,1070,9000,1.0,Não,Não,4,0,1978,0,98052,47.6984,-122.132,2014,0,Não,36,615000.0,buy
3179,16396,5458800415,2014-11-05,616000.0,3,1.5,1740,9840,1.0,Não,Não,4,0,1963,0,98040,47.5748,-122.237,2014,0,Não,51,993750.0,buy
3180,16398,7893206305,2014-10-06,245000.0,3,1.5,2100,10000,1.0,Não,Não,4,0,1954,0,98198,47.4222,-122.331,2014,0,Não,60,265000.0,buy
3181,16399,7956300020,2014-06-03,206000.0,3,1.0,1060,9600,1.0,Não,Não,4,0,1962,0,98023,47.2878,-122.358,2014,0,Não,52,268450.0,buy
3182,16405,3224069026,2014-05-20,330000.0,3,1.0,1180,43124,1.0,Não,Não,4,0,1959,0,98027,47.5278,-122.063,2014,0,Não,55,570500.0,buy
3183,16414,3649100346,2015-01-09,322968.0,5,1.75,1890,9600,1.0,Não,Não,4,0,1960,0,98028,47.7391,-122.241,2015,0,Não,55,445000.0,buy
3184,16416,823059145,2014-10-13,321000.0,4,1.0,1300,18836,1.0,Não,Não,4,0,1941,0,98056,47.5029,-122.188,2014,0,Não,73,380000.0,buy
3185,16436,6401700010,2014-08-19,410000.0,3,1.75,1510,6597,1.0,Não,Não,4,560,1939,0,98144,47.5938,-122.315,2014,0,Não,75,450000.0,buy
3186,16437,8857320130,2015-03-10,472000.0,2,2.25,1800,2748,2.0,Não,Não,4,0,1979,0,98008,47.6104,-122.113,2015,0,Não,36,545000.0,buy
3187,16439,6457000080,2014-08-05,269900.0,5,1.75,1750,8325,1.0,Não,Não,5,0,1966,0,98031,47.4007,-122.198,2014,0,Não,48,288200.0,buy
3188,16444,3575304017,2014-08-22,315000.0,3,1.0,1010,7500,1.0,Não,Não,4,0,1975,0,98074,47.6172,-122.061,2014,0,Não,39,642000.0,buy
3189,16455,1863900190,2014-12-29,202000.0,2,1.0,840,7200,1.0,Não,Não,4,0,1907,0,98032,47.3769,-122.237,2014,0,Não,107,249000.0,buy
3190,16461,9476200020,2015-03-06,254000.0,3,1.0,1010,7384,1.0,Não,Não,5,0,1943,0,98056,47.4905,-122.191,2015,0,Não,72,380000.0,buy
3191,16465,7140200250,2015-01-12,200000.0,4,2.75,1910,7210,1.0,Não,Não,4,480,1980,0,98030,47.3693,-122.169,2015,0,Não,35,282255.0,buy
3192,16469,1568100380,2014-10-16,345000.0,2,1.0,1160,8504,1.0,Não,Não,4,0,1949,0,98155,47.7364,-122.295,2014,0,Não,65,375000.0,buy
3193,16479,1245500725,2014-10-30,675000.0,3,1.75,1240,13869,1.0,Não,Não,4,0,1957,0,98033,47.6919,-122.21,2014,0,Não,57,678350.0,buy
3194,16480,9477201060,2015-04-23,380500.0,3,1.0,1410,7854,1.0,Não,Não,4,0,1971,0,98034,47.7303,-122.192,2015,0,Não,44,445950.0,buy
3195,16481,4060000290,2014-06-17,253000.0,3,1.5,880,6600,1.0,Não,Não,5,0,1945,0,98178,47.5002,-122.247,2014,0,Não,69,278277.0,buy
3196,16486,8960200280,2015-02-18,249500.0,3,1.0,1180,7200,1.0,Não,Não,4,0,1968,0,98058,47.4249,-122.178,2015,0,Não,47,335000.0,buy
3197,16494,6633900170,2014-05-08,595000.0,3,2.5,1750,3354,2.0,Não,Não,4,0,1991,0,98033,47.6953,-122.199,2014,0,Não,23,678350.0,buy
3198,16496,8838900167,2014-05-09,542500.0,4,2.5,2330,14289,2.0,Não,Não,4,0,1978,0,98007,47.5916,-122.148,2014,0,Não,36,555000.0,buy
3199,16499,2025049028,2014-06-09,403950.0,2,1.0,710,1136,2.0,Não,Não,4,0,1943,0,98102,47.6414,-122.329,2014,0,Não,71,720000.0,buy
3200,16500,3298700305,2014-12-29,271000.0,2,1.0,710,4240,1.0,Não,Não,4,0,1942,0,98106,47.5226,-122.351,2014,0,Não,72,315000.0,buy
3201,16501,6145600780,2014-09-11,335000.0,2,1.0,1510,3844,1.0,Não,Não,4,0,1923,1970,98133,47.7038,-122.348,2014,44,Sim,91,375000.0,buy
3202,16502,1332700010,2014-12-16,305000.0,2,2.25,1610,1968,2.0,Não,Não,5,0,1979,0,98056,47.5184,-122.196,2014,0,Não,35,380000.0,buy
3203,16504,7224500010,2014-06-03,253000.0,2,1.75,1220,5000,1.0,Não,Não,5,360,1921,0,98055,47.4906,-122.204,2014,0,Não,93,294950.0,buy
3204,16505,4037000185,2014-09-19,395000.0,4,1.75,2060,7900,1.0,Não,Não,4,990,1957,0,98008,47.6028,-122.12,2014,0,Não,57,545000.0,buy
3205,16506,7614100020,2014-10-17,265000.0,3,2.5,1340,10290,1.0,Não,Não,4,200,1981,0,98042,47.3553,-122.149,2014,0,Não,33,292000.0,buy
3206,16507,1423400225,2014-07-21,225000.0,2,1.0,1030,9192,1.0,Não,Não,4,0,1959,0,98058,47.4565,-122.181,2014,0,Não,55,335000.0,buy
3207,16513,2581900284,2014-07-07,821000.0,3,2.75,2760,8476,1.0,Não,Não,4,1070,1967,0,98040,47.5402,-122.215,2014,0,Não,47,993750.0,buy
3208,16516,1771100440,2014-06-10,360000.0,4,2.0,1630,10375,1.0,Não,Não,5,0,1968,0,98077,47.7566,-122.073,2014,0,Não,46,652475.0,buy
3209,16517,3211200290,2014-05-27,304000.0,3,1.0,900,7500,1.0,Não,Não,4,0,1972,0,98034,47.7314,-122.237,2014,0,Não,42,445950.0,buy
3210,16526,3751600430,2014-12-26,250000.0,3,1.75,1780,35233,1.0,Não,Não,4,360,1979,0,98001,47.2949,-122.269,2014,0,Não,35,260000.0,buy
3211,16533,9550204450,2014-12-19,651000.0,3,1.5,1890,4400,1.5,Não,Não,5,0,1919,0,98105,47.6662,-122.326,2014,0,Não,95,675000.0,buy
3212,16536,1782500095,2015-03-09,369000.0,2,1.0,1320,6135,1.0,Não,Não,4,440,1942,0,98126,47.5265,-122.379,2015,0,Não,73,395750.0,buy
3213,16542,3343901440,2015-05-11,379000.0,4,1.75,2180,7876,1.0,Não,Não,4,890,1977,0,98056,47.5157,-122.191,2015,0,Não,38,380000.0,buy
3214,16544,2212250080,2014-08-06,592100.0,4,2.75,2310,7851,1.0,Não,Não,4,520,1989,0,98006,47.5473,-122.187,2014,0,Não,25,760184.5,buy
3215,16548,3222079136,2014-08-18,213000.0,3,1.75,1200,55321,1.5,Não,Não,5,0,1977,0,98010,47.3492,-121.935,2014,0,Não,37,359999.5,buy
3216,16550,7468900235,2014-10-22,163500.0,3,1.0,940,7200,1.0,Não,Não,4,0,1954,0,98002,47.2979,-122.223,2014,0,Não,60,235000.0,buy
3217,16560,1431700280,2015-04-09,310000.0,5,2.0,2730,7344,1.0,Não,Não,5,1220,1962,0,98058,47.4602,-122.171,2015,0,Não,53,335000.0,buy
3218,16561,7686202635,2014-08-12,185000.0,2,1.0,900,8000,1.0,Não,Não,4,0,1954,0,98198,47.4217,-122.317,2014,0,Não,60,265000.0,buy
3219,16562,3874400380,2015-03-16,445000.0,3,2.5,1740,22089,1.0,Não,Não,4,610,1977,0,98070,47.3948,-122.435,2015,0,Não,38,463750.0,buy
3220,16566,2201500440,2014-05-20,345000.0,3,1.5,1240,11200,1.0,Não,Não,4,0,1954,0,98006,47.5716,-122.138,2014,0,Não,60,760184.5,buy
3221,16568,9412200080,2014-05-23,440000.0,4,2.5,2560,10400,1.0,Não,Não,4,1280,1965,0,98027,47.5225,-122.04,2014,0,Não,49,570500.0,buy
3222,16572,3039000010,2014-09-09,420000.0,3,1.75,1140,8558,1.0,Não,Não,4,0,1982,0,98033,47.7027,-122.198,2014,0,Não,32,678350.0,buy
3223,16576,5454200080,2014-08-11,968000.0,4,1.75,2630,9645,1.0,Não,Não,4,0,1963,0,98040,47.5459,-122.228,2014,0,Não,51,993750.0,buy
3224,16578,5112800190,2015-03-27,249000.0,3,1.5,1180,11579,1.0,Não,Não,4,0,1962,0,98058,47.4502,-122.089,2015,0,Não,53,335000.0,buy
3225,16579,984210170,2015-03-26,256500.0,5,2.5,1960,7350,1.0,Não,Não,4,600,1969,0,98058,47.4368,-122.165,2015,0,Não,46,335000.0,buy
3226,16583,8732300430,2014-06-20,885000.0,3,2.25,2060,9552,1.0,Não,Não,4,450,1975,0,98040,47.5402,-122.231,2014,0,Não,39,993750.0,buy
3227,16596,2787311190,2014-11-14,252500.0,3,2.5,1780,7192,1.0,Não,Não,4,530,1974,0,98031,47.4093,-122.173,2014,0,Não,40,288200.0,buy
3228,16597,3342102385,2014-10-29,376000.0,4,2.25,2200,6750,1.0,Não,Não,5,720,1959,0,98056,47.5215,-122.202,2014,0,Não,55,380000.0,buy
3229,16603,4406000050,2014-05-19,225000.0,2,1.0,910,9612,1.0,Não,Não,4,0,1981,0,98058,47.4297,-122.152,2014,0,Não,33,335000.0,buy
3230,16604,1432700420,2014-07-28,250000.0,3,1.0,1460,10914,1.0,Não,Não,4,0,1959,0,98058,47.4511,-122.173,2014,0,Não,55,335000.0,buy
3231,16608,3644100073,2014-11-22,245000.0,2,1.0,670,1675,1.0,Não,Não,5,0,1960,0,98144,47.5918,-122.295,2014,0,Não,54,450000.0,buy
3232,16609,3223059173,2014-11-04,275000.0,4,2.0,1480,15000,1.0,Não,Não,4,0,1957,0,98055,47.4312,-122.196,2014,0,Não,57,294950.0,buy
3233,16612,4337600280,2014-09-04,229000.0,3,2.0,1760,9900,1.0,Não,Não,4,0,1943,0,98166,47.4783,-122.338,2014,0,Não,71,390000.0,buy
3234,16615,7419700010,2014-07-07,665000.0,5,2.0,2800,17788,1.0,Não,Não,4,1400,1963,0,98033,47.6719,-122.163,2014,0,Não,51,678350.0,buy
3235,16617,7574000080,2015-04-01,355500.0,5,2.0,2360,19899,1.0,Não,Não,4,0,1968,0,98010,47.3299,-122.046,2015,0,Não,47,359999.5,buy
3236,16631,1471701410,2015-03-31,347950.0,5,2.25,1700,13500,1.5,Não,Não,4,0,1962,0,98059,47.4611,-122.067,2015,0,Não,53,435000.0,buy
3237,16634,1565100010,2015-03-27,225000.0,3,2.25,1590,9200,1.0,Não,Não,4,480,1979,0,98092,47.2917,-122.184,2015,0,Não,36,309780.0,buy
3238,16643,4189800050,2014-05-20,335000.0,3,1.0,1060,10050,1.0,Não,Não,4,0,1967,0,98028,47.7355,-122.231,2014,0,Não,47,445000.0,buy
3239,16647,1423910670,2014-05-27,305000.0,4,1.0,2100,9288,1.0,Não,Não,4,1050,1968,0,98058,47.4558,-122.171,2014,0,Não,46,335000.0,buy
3240,16655,3543900380,2015-04-09,395000.0,3,1.0,1460,5000,1.0,Não,Não,4,0,1934,1960,98115,47.6837,-122.32,2015,55,Sim,81,567000.0,buy
3241,16659,200800480,2014-11-06,552321.0,3,2.5,1960,8469,2.0,Não,Não,4,0,1984,0,98052,47.7236,-122.105,2014,0,Não,30,615000.0,buy
3242,16660,3835500005,2014-05-28,1100000.0,2,1.75,2050,11900,1.0,Não,Não,4,0,1950,0,98004,47.6209,-122.219,2014,0,Não,64,1150000.0,buy
3243,16661,9543000896,2014-08-25,237000.0,3,1.5,1800,9216,1.0,Não,Não,4,0,1950,0,98001,47.2739,-122.249,2014,0,Não,64,260000.0,buy
3244,16663,5561000430,2014-10-16,470000.0,3,2.25,1830,39165,1.0,Não,Não,5,0,1963,0,98027,47.4612,-121.992,2014,0,Não,51,570500.0,buy
3245,16675,7626200235,2014-05-23,464600.0,3,1.75,1120,5500,1.5,Não,Não,4,0,1925,0,98136,47.5445,-122.391,2014,0,Não,89,489950.0,buy
3246,16685,7399300420,2014-08-18,255000.0,3,1.0,1170,7395,1.0,Não,Não,4,0,1969,0,98055,47.4627,-122.19,2014,0,Não,45,294950.0,buy
3247,16690,9492800020,2014-09-30,425000.0,3,1.75,1960,43332,1.0,Não,Não,4,560,1982,0,98077,47.739,-122.048,2014,0,Não,32,652475.0,buy
3248,16693,943100689,2015-01-27,324950.0,3,2.0,1340,9750,1.0,Não,Não,4,450,1974,0,98024,47.5644,-121.898,2015,0,Não,41,460000.0,buy
3249,16703,1623049145,2014-09-25,210000.0,2,1.0,880,9750,1.0,Não,Não,5,0,1938,0,98168,47.4885,-122.298,2014,0,Não,76,235000.0,buy
3250,16706,2822059091,2015-02-18,213500.0,2,1.5,2060,7713,1.5,Não,Não,4,0,1930,0,98030,47.3722,-122.185,2015,0,Não,85,282255.0,buy
3251,16707,3971701300,2014-12-20,255000.0,2,1.0,1360,9367,1.0,Não,Não,4,680,1924,0,98155,47.7689,-122.315,2014,0,Não,90,375000.0,buy
3252,16710,6791000050,2014-09-08,550000.0,3,2.75,2230,14400,1.0,Não,Não,4,770,1977,0,98075,47.5791,-122.048,2014,0,Não,37,739999.0,buy
3253,16738,3977630130,2015-03-25,146300.0,3,1.0,1200,9668,1.0,Não,Não,5,0,1975,0,98092,47.3156,-122.128,2015,0,Não,40,309780.0,buy
3254,16742,446000010,2014-11-19,508500.0,4,1.5,1800,6750,1.5,Não,Não,4,0,1950,0,98115,47.6868,-122.285,2014,0,Não,64,567000.0,buy
3255,16746,1826049430,2014-05-20,372500.0,4,1.75,1590,10523,2.0,Não,Não,4,0,1922,0,98133,47.7358,-122.342,2014,0,Não,92,375000.0,buy
3256,16752,6791000280,2014-07-14,476000.0,3,1.75,1650,9600,1.0,Não,Não,4,0,1977,0,98075,47.5779,-122.044,2014,0,Não,37,739999.0,buy
3257,16754,2294900010,2014-08-13,478000.0,3,1.75,2790,36585,1.0,Não,Não,4,1380,1970,0,98027,47.4734,-121.999,2014,0,Não,44,570500.0,buy
3258,16765,3211000190,2014-10-01,310000.0,3,1.75,1490,9120,1.0,Não,Não,5,0,1959,0,98059,47.4806,-122.163,2014,0,Não,55,435000.0,buy
3259,16768,5561000190,2014-05-02,437500.0,3,2.25,1970,35100,2.0,Não,Não,4,0,1977,0,98027,47.4635,-121.991,2014,0,Não,37,570500.0,buy
3260,16771,8644300170,2014-07-03,600000.0,5,2.25,3000,13899,2.0,Não,Não,4,0,1975,0,98052,47.6373,-122.105,2014,0,Não,39,615000.0,buy
3261,16774,7588700007,2014-11-24,457000.0,3,1.0,1170,3348,1.5,Não,Não,4,0,1924,0,98117,47.687,-122.378,2014,0,Não,90,544000.0,buy
3262,16777,7905200130,2015-04-05,345000.0,2,1.0,770,3008,1.0,Não,Não,4,0,1917,0,98116,47.5686,-122.389,2015,0,Não,98,562750.0,buy
3263,16785,9407100500,2015-03-11,273000.0,3,1.75,1540,10545,2.0,Não,Não,4,0,1978,0,98045,47.4451,-121.763,2015,0,Não,37,399500.0,buy
3264,16787,1557000190,2014-10-09,240000.0,3,1.5,1450,9477,1.0,Não,Não,4,0,1963,0,98031,47.4215,-122.203,2014,0,Não,51,288200.0,buy
3265,16789,5029450290,2014-10-03,230000.0,3,1.5,1630,6625,1.0,Não,Não,5,650,1980,0,98023,47.29,-122.368,2014,0,Não,34,268450.0,buy
3266,16801,9197100101,2015-05-04,225000.0,2,1.0,1010,5408,1.0,Não,Não,4,0,1926,0,98032,47.3759,-122.238,2015,0,Não,89,249000.0,buy
3267,16811,414100280,2015-04-14,336000.0,2,1.0,1180,7200,1.0,Não,Não,4,0,1949,0,98133,47.7475,-122.342,2015,0,Não,66,375000.0,buy
3268,16812,321059091,2014-06-05,299950.0,4,1.75,1560,31299,1.0,Não,Não,4,0,1965,0,98092,47.3384,-122.164,2014,0,Não,49,309780.0,buy
3269,16827,7511200190,2014-09-10,580000.0,4,2.25,2570,36465,2.0,Não,Não,4,0,1980,0,98053,47.6555,-122.042,2014,0,Não,34,635000.0,buy
3270,16832,2739200050,2015-04-03,315000.0,3,1.75,1860,9629,1.0,Não,Não,4,620,1961,0,98059,47.4913,-122.143,2015,0,Não,54,435000.0,buy
3271,16833,9278200095,2014-12-17,465000.0,3,1.5,900,8690,1.5,Não,Não,5,0,1941,0,98116,47.5751,-122.393,2014,0,Não,73,562750.0,buy
3272,16847,5456000280,2015-03-10,820000.0,5,2.5,3160,8000,1.0,Não,Não,4,1580,1960,0,98040,47.5735,-122.208,2015,0,Não,55,993750.0,buy
3273,16851,5490210670,2014-08-22,449950.0,4,2.5,2070,7312,1.0,Não,Não,4,840,1977,0,98052,47.6958,-122.12,2014,0,Não,37,615000.0,buy
3274,16852,6431500122,2015-04-28,520000.0,3,1.5,1580,8841,1.5,Não,Não,5,400,1923,0,98103,47.6931,-122.352,2015,0,Não,92,550000.0,buy
3275,16859,7575500080,2014-11-20,202000.0,3,1.5,1420,9081,1.0,Não,Não,4,0,1990,0,98022,47.1948,-121.999,2014,0,Não,24,279500.0,buy
3276,16867,6071700020,2014-08-27,515000.0,3,2.25,1640,8400,1.0,Não,Não,4,0,1962,0,98006,47.5484,-122.172,2014,0,Não,52,760184.5,buy
3277,16898,2579500006,2014-09-09,760000.0,3,2.5,2190,10000,1.0,Não,Não,4,650,1957,0,98040,47.5419,-122.214,2014,0,Não,57,993750.0,buy
3278,16906,3445000005,2014-11-17,237600.0,2,1.0,1370,11584,1.0,Não,Não,4,0,1950,0,98198,47.4224,-122.293,2014,0,Não,64,265000.0,buy
3279,16907,3530420020,2014-07-11,162950.0,2,1.0,950,2784,1.0,Não,Não,4,0,1972,0,98198,47.3793,-122.321,2014,0,Não,42,265000.0,buy
3280,16909,7856560480,2014-08-08,635000.0,3,2.5,1780,11000,1.0,Não,Não,4,570,1980,0,98006,47.5574,-122.149,2014,0,Não,34,760184.5,buy
3281,16915,7140600225,2015-02-17,137000.0,3,1.0,1300,10125,1.0,Não,Não,4,0,1959,0,98002,47.2921,-122.215,2015,0,Não,56,235000.0,buy
3282,16920,339600190,2014-10-14,420000.0,3,1.0,1310,3963,1.0,Não,Não,5,0,1986,0,98052,47.6826,-122.096,2014,0,Não,28,615000.0,buy
3283,16925,3205000050,2014-12-05,358000.0,3,1.0,890,9870,1.0,Não,Não,4,0,1960,0,98056,47.5398,-122.178,2014,0,Não,54,380000.0,buy
3284,16926,2201500680,2015-03-05,501000.0,3,1.75,1480,8667,1.0,Não,Não,5,740,1954,0,98006,47.5718,-122.136,2015,0,Não,61,760184.5,buy
3285,16931,5016002275,2014-06-02,610000.0,5,2.5,3990,3839,1.0,Não,Não,4,2000,1962,0,98112,47.6236,-122.299,2014,0,Não,52,915000.0,buy
3286,16936,1761600050,2014-12-31,397000.0,3,2.0,1100,9165,1.0,Não,Não,4,0,1969,0,98034,47.7304,-122.231,2014,0,Não,45,445950.0,buy
3287,16938,4222310680,2014-09-26,240000.0,3,2.0,1030,11118,1.0,Não,Não,5,0,1970,0,98003,47.3463,-122.308,2014,0,Não,44,267475.0,buy
3288,16941,2626119028,2015-03-23,160000.0,3,1.0,1140,3240,1.5,Não,Não,4,0,1910,0,98014,47.7093,-121.364,2015,0,Não,105,415000.0,buy
3289,16945,926069142,2014-11-24,480000.0,4,2.5,2870,35757,2.0,Não,Não,4,0,1977,0,98077,47.7568,-122.05,2014,0,Não,37,652475.0,buy
3290,16949,418000415,2015-03-19,191000.0,2,1.0,700,5000,1.0,Não,Não,5,0,1952,0,98056,47.4927,-122.172,2015,0,Não,63,380000.0,buy
3291,16952,2722059292,2014-06-04,129000.0,1,1.0,650,15364,1.0,Não,Não,4,0,1967,0,98042,47.3721,-122.159,2014,0,Não,47,292000.0,buy
3292,16953,2223059099,2014-07-09,284000.0,3,1.5,1500,10018,1.0,Não,Não,4,0,1957,0,98058,47.468,-122.163,2014,0,Não,57,335000.0,buy
3293,16955,6386600130,2014-06-24,218000.0,3,1.5,1330,7600,1.0,Não,Não,4,0,1968,0,98023,47.3103,-122.366,2014,0,Não,46,268450.0,buy
3294,16958,6450301310,2014-10-30,225000.0,2,1.0,830,5720,1.0,Não,Não,4,0,1950,0,98133,47.7339,-122.339,2014,0,Não,64,375000.0,buy
3295,16962,4239400840,2014-10-29,152500.0,3,1.0,1090,3523,1.0,Não,Não,4,0,1969,0,98092,47.3161,-122.182,2014,0,Não,45,309780.0,buy
3296,16964,3888100029,2014-05-29,475300.0,3,1.0,2110,10005,1.0,Não,Não,5,1000,1924,0,98033,47.688,-122.168,2014,0,Não,90,678350.0,buy
3297,16970,5466700290,2015-01-08,288000.0,3,2.25,2090,7500,1.0,Não,Não,4,810,1977,0,98031,47.3951,-122.172,2015,0,Não,38,288200.0,buy
3298,16971,5437800020,2014-08-08,225000.0,3,1.75,1350,9793,1.0,Não,Não,4,0,1968,0,98022,47.1981,-122.003,2014,0,Não,46,279500.0,buy
3299,16979,2877101310,2014-08-04,415000.0,2,1.0,1460,4200,1.0,Não,Não,4,580,1914,0,98117,47.6774,-122.361,2014,0,Não,100,544000.0,buy
3300,16981,6146600420,2015-02-24,229950.0,3,0.75,1030,12700,1.0,Não,Não,4,0,1944,0,98032,47.3877,-122.236,2015,0,Não,71,249000.0,buy
3301,16982,8563030500,2015-03-30,539950.0,3,1.75,1820,9875,1.0,Não,Não,4,0,1966,0,98008,47.6243,-122.094,2015,0,Não,49,545000.0,buy
3302,16986,3210700170,2014-12-02,650000.0,4,2.0,1610,8976,1.0,Não,Não,4,0,1966,0,98004,47.6011,-122.192,2014,0,Não,48,1150000.0,buy
3303,17000,7199340480,2014-10-29,495000.0,3,2.25,1780,8050,1.0,Não,Não,4,550,1979,0,98052,47.6977,-122.126,2014,0,Não,35,615000.0,buy
3304,17007,3300701440,2014-07-29,409000.0,2,1.75,1480,4000,1.0,Não,Não,4,740,1925,0,98117,47.6916,-122.38,2014,0,Não,89,544000.0,buy
3305,17009,8944300010,2014-07-25,230000.0,5,1.0,1410,9000,1.0,Não,Não,5,0,1967,0,98023,47.3054,-122.369,2014,0,Não,47,268450.0,buy
3306,17018,9346950050,2015-04-29,625000.0,3,2.5,2120,10021,1.0,Não,Não,4,890,1976,0,98006,47.5621,-122.135,2015,0,Não,39,760184.5,buy
3307,17021,6404600006,2014-08-20,173250.0,3,2.0,1210,9097,1.0,Não,Não,4,0,1954,0,98168,47.4849,-122.303,2014,0,Não,60,235000.0,buy
3308,17023,5505700020,2014-06-18,400000.0,3,1.75,1050,6150,1.5,Não,Não,4,100,1928,0,98116,47.5715,-122.394,2014,0,Não,86,562750.0,buy
3309,17027,2525059127,2014-11-18,445000.0,4,2.0,1700,21780,1.0,Não,Não,4,620,1940,0,98052,47.6289,-122.108,2014,0,Não,74,615000.0,buy
3310,17033,9189700255,2015-01-05,165000.0,3,1.0,970,7503,1.0,Não,Não,4,0,1967,0,98058,47.4688,-122.163,2015,0,Não,48,335000.0,buy
3311,17037,5636010280,2014-09-02,269950.0,3,2.5,1480,9743,2.0,Não,Não,4,0,1996,0,98010,47.3293,-122.001,2014,0,Não,18,359999.5,buy
3312,17046,9412200280,2014-08-27,450000.0,4,3.0,1890,13140,1.0,Não,Não,4,620,1967,0,98027,47.5221,-122.044,2014,0,Não,47,570500.0,buy
3313,17048,7889600080,2015-02-19,208000.0,3,1.0,1050,6240,1.0,Não,Não,5,0,1948,0,98146,47.4933,-122.338,2015,0,Não,67,305000.0,buy
3314,17050,930000305,2014-11-10,379400.0,4,1.75,2120,7680,1.0,Não,Não,4,1060,1950,0,98177,47.7172,-122.361,2014,0,Não,64,554000.0,buy
